PsaStationNumber,PsaStationName,PnaStation,PssStation,LogicalDisplayReference,RegionOfInterest,ScheduleDataFlag,ExModelRetentionFlag,DmsTransformFlag,AssetLabel,DistrictNumberRef,
944,DRACKER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0127,11,
945,ROY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0173,53,
946,HEMET,No,No,NULL,Inside,Yes,NULL,Yes,8164,45,
947,ARDEN_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
948,WRIGHTWOOD,No,Yes,NULL,Inside,Yes,NULL,Yes,5461,47,
949,BIXBY,No,No,NULL,Inside,Yes,NULL,Yes,5707,1,
950,COSTA_MESA,No,Yes,NULL,Inside,Yes,NULL,Yes,5817,16,
951,OLYMPIC_LDWP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
952,ROY_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,53,
953,SCATTERGOOD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
954,ST_JOHN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
955,RIVER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
956,HAYNES,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
957,IVAR,No,Yes,NULL,Inside,Yes,NULL,Yes,5153,29,
958,DESERT_STAR,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0171,53,
959,CLEMENTINE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8071,13,
960,TERRACE,No,Yes,NULL,Inside,Yes,NULL,Yes,5146,29,
961,GARLAND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0255,53,
962,AMALIA,No,Yes,NULL,Inside,Yes,NULL,Yes,5104,29,
963,BELVEDERE,No,Yes,NULL,Inside,Yes,NULL,Yes,5114,29,
964,SUNSPOT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0111,52,
965,BIG_SKY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0176,2,
966,DELANEY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,65,
967,SUN_VALLEY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,65,
968,GROWERS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5381,46,
969,BAY_BLVD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
970,NATURAL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5904,41,
971,TEDDY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0184,53,
972,GOLDFINGER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0168,2,
973,EDINGER,No,Yes,NULL,Inside,Yes,NULL,Yes,5875,1,
974,CEDARWOOD,No,Yes,NULL,Inside,Yes,NULL,Yes,5859,4,
975,HOYT,No,Yes,NULL,Inside,Yes,NULL,Yes,5151,29,
976,MICHILLINDA,No,Yes,NULL,Inside,Yes,NULL,Yes,5133,29,
977,HERDER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0189,46,
978,BASTA,No,Yes,NULL,Inside,Yes,NULL,Yes,5883,4,
979,VALLEY_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
980,NAOMI,No,Yes,NULL,Inside,Yes,NULL,Yes,5780,26,
981,MANHATTAN,No,No,NULL,Inside,Yes,NULL,Yes,5216,25,
982,GRAHAM,No,Yes,NULL,Inside,Yes,NULL,Yes,5725,26,
983,GAGE,No,Yes,NULL,Inside,Yes,NULL,Yes,5770,26,
984,DUARTE,No,Yes,NULL,Inside,Yes,NULL,Yes,5150,37,
985,SIERRA_MADRE,No,Yes,NULL,Inside,Yes,NULL,Yes,5144,37,
986,TEMPLE,No,Yes,NULL,Inside,Yes,NULL,Yes,5170,29,
987,AVALON_HYBRID,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0221,53,
988,AMARGO,No,No,NULL,Inside,Yes,NULL,Yes,8102,22,
989,CANYON_LAKE,No,No,NULL,Inside,Yes,NULL,Yes,8228,45,
990,HARVARD,No,No,NULL,Inside,Yes,NULL,Yes,8161,22,
991,JOSHUA_TREE,No,No,NULL,Inside,Yes,NULL,Yes,8172,10,
992,WOODRUFF,No,No,NULL,Inside,Yes,NULL,Yes,5777,9,
993,BRIDGEPORT,No,No,NULL,Inside,Yes,NULL,Yes,2610,22,
994,VACA_DIXON,No,No,NULL,Inside,Yes,NULL,Yes,NULL,62,
995,CABAZON,No,No,NULL,Inside,Yes,NULL,Yes,8118,10,
996,ROUND_MOUNTAIN,No,No,NULL,Inside,Yes,NULL,Yes,NULL,62,
997,LINE_CREEK,No,No,NULL,Inside,Yes,NULL,Yes,5352,36,
998,LUCERNE,No,No,NULL,Inside,Yes,NULL,Yes,8220,47,
999,MINARET,No,No,NULL,Inside,Yes,NULL,Yes,2612,22,
1000,PGAE_OLINDA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,62,
1001,COLUSA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0265,47,
1002,MORNINGSIDE,No,Yes,NULL,Inside,Yes,NULL,Yes,5219,14,
1003,TRACY,No,No,NULL,Inside,Yes,NULL,Yes,NULL,62,
1004,BARSTOW,No,Yes,NULL,Inside,Yes,NULL,Yes,8110,22,
1005,EAST_BARSTOW,No,Yes,NULL,Inside,Yes,NULL,Yes,8140,22,
1006,ONTARIO,No,Yes,NULL,Inside,Yes,NULL,Yes,5625,8,
1007,CARNIVAL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8835,20,
1008,EUCLID,No,Yes,NULL,Inside,Yes,NULL,Yes,5644,35,
1009,PEREZ,No,No,NULL,Inside,Yes,NULL,Yes,8263,30,
1010,VIEJO_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,48,
1011,MIRALOMA_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,30,
1012,CHEVMAIN_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,7,
1013,GRAPELAND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5630,17,
1014,PECOS_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1015,HOLLYWOOD_PARK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8836,14,
1016,PIERPONT,No,Yes,NULL,Inside,Yes,NULL,Yes,5528,39,
1017,AVERA_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1018,CRYSTAL_CAPS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,65,
1019,NUGGET,No,Yes,NULL,Inside,Yes,NULL,Yes,8156,10,
1020,ORCOSAN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8829,16,
1021,RITTER_RANCH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8504,2,
1022,PITMAN,No,No,NULL,Inside,Yes,NULL,Yes,5301,36,
1023,INNOVATN_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1024,BANDUCCI,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5380,52,
1025,BEATTY_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1026,CALCITY,No,Yes,NULL,Inside,Yes,NULL,Yes,8132,22,
1027,PALM_CANYON,No,Yes,NULL,Inside,Yes,NULL,Yes,8214,10,
1028,PALM_VILLAGE,No,No,NULL,Inside,Yes,NULL,Yes,8215,10,
1029,BRYMAN,No,Yes,NULL,Inside,Yes,NULL,Yes,8117,47,
1030,RANCHO,No,Yes,NULL,Inside,Yes,NULL,Yes,8222,22,
1031,SILVER_SPUR,No,No,NULL,Inside,Yes,NULL,Yes,8238,10,
1032,SMILEY,No,No,NULL,Inside,Yes,NULL,Yes,5653,38,
1033,CLARK_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1034,SANDY_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1035,TIMBERWINE,No,No,NULL,Inside,Yes,NULL,Yes,2260,36,
1036,GAMEBIRD_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1037,YERMO,No,No,NULL,Inside,Yes,NULL,Yes,8268,22,
1038,ORDWAY,No,No,NULL,Inside,Yes,NULL,Yes,8211,22,
1039,ORO_GRANDE,No,No,NULL,Inside,Yes,NULL,Yes,8212,47,
1040,CADY,No,No,NULL,Inside,Yes,NULL,Yes,8119,22,
1041,CANTIL,No,No,NULL,Inside,Yes,NULL,Yes,8121,22,
1042,VISTA_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1043,HINKLEY,No,No,NULL,Inside,Yes,NULL,Yes,8167,22,
1044,MINNEOLA,No,No,NULL,Inside,Yes,NULL,Yes,8190,22,
1045,MUSCOY,No,No,NULL,Inside,Yes,NULL,Yes,8198,50,
1046,NORTH_MUROC,No,No,NULL,Inside,Yes,NULL,Yes,8206,22,
1047,JUNCTION,No,No,NULL,Inside,Yes,NULL,Yes,5622,48,
1048,BLUFF_COVE,No,No,NULL,Inside,Yes,NULL,Yes,5266,25,
1049,CHARLES_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1050,PEERLESS,No,No,NULL,Inside,Yes,NULL,Yes,8216,22,
1051,TRONA,No,No,NULL,Inside,Yes,NULL,Yes,8252,22,
1052,RUBIDOUX,No,No,NULL,Inside,Yes,NULL,Yes,8231,50,
1053,THOUSAND_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1054,WEST_BARSTOW,No,No,NULL,Inside,Yes,NULL,Yes,8262,22,
1055,WEST_RIVERSIDE,No,No,NULL,Inside,Yes,NULL,Yes,8265,50,
1056,WHITEWATER,No,No,NULL,Inside,Yes,NULL,Yes,8266,10,
1057,SKILAND,No,No,NULL,Inside,Yes,NULL,Yes,2611,22,
1058,MURRIETTA_2,No,Yes,NULL,Inside,Yes,NULL,Yes,8195,45,
1059,BELMONT,No,No,NULL,Inside,Yes,NULL,Yes,5706,1,
1060,GOLDHILL,No,No,NULL,Inside,Yes,NULL,Yes,8294,47,
1061,PORTAL_POWERHOUSE,No,No,NULL,Inside,Yes,NULL,Yes,2273148,42,
1062,VAL_SWTCH_VE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1063,LATH_SWCH_VE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1064,JACKASS_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1065,HELENDALE,No,No,NULL,Inside,Yes,NULL,Yes,8163,47,
1066,DESERT_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1067,NWEST_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1068,SUNNY_DUNES,No,No,NULL,Inside,Yes,NULL,Yes,8244,10,
1069,PAHRUMP_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1070,AMARGOSA,No,No,NULL,Inside,Yes,NULL,Yes,4051,61,
1071,MERCURY_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1072,RIALTO,No,No,NULL,Inside,Yes,NULL,Yes,8225,21,
1073,INDIAN_S_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1074,WESTSIDE_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1075,DECATUR_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1076,RIVERA,No,Yes,NULL,Inside,Yes,NULL,Yes,5848,24,
1077,PERRY,No,Yes,NULL,Inside,Yes,NULL,Yes,5225,25,
1078,BELTWAY_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1079,FLORADAY,No,No,NULL,Inside,Yes,NULL,Yes,5898,6,
1080,HUNTINGTON_BEACH_AES,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0150,16,
1081,HARDING,No,No,NULL,Inside,Yes,NULL,Yes,5168,26,
1082,HAVEDA,No,Yes,NULL,Inside,Yes,NULL,Yes,5254,25,
1083,FAULKNER_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1084,MADRID,No,Yes,NULL,Inside,Yes,NULL,Yes,5215,14,
1085,ALBA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0107,23,
1086,TOLSON_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1087,OLDFIELD,No,Yes,NULL,Inside,Yes,NULL,Yes,5744,28,
1088,OCASO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0108,23,
1089,SINATRA_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1090,BIGHORN_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1091,REID_GNR_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1092,GRAND_T_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1093,GREENWAY_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1094,EQUESTRI_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1095,R_SUMMIT_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1096,BASIC_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1097,HENDERSON,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1098,WAPA_TAP,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1099,COLD_CRK_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1100,SLVR_FNG_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1101,CANYON_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1102,SNOW_MT_VEA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,61,
1103,STUBBY_TAP,No,No,NULL,Inside,Yes,NULL,Yes,NULL,10,
1104,NVE_TAP,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
1105,NORTHWIND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5523,52,
1106,OAKWIND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5415,52,
1107,SAFARI,No,Yes,NULL,Inside,Yes,NULL,Yes,5920,40,
1108,BLACK_RANCH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,185,11,
1109,ALMASOL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,125,11,
1110,HEBERSCE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1111,HEBER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1112,IID_EUCLID,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1113,DAHLIA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1114,IID_CLARK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1115,PLASTER_CITY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1116,GATEWAY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1117,ATEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1118,DROP2,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1119,PARKVIEW,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1120,CALIPATRIA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1121,CALIPATRIA_PRISON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1122,ROCKWOOD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1123,BEEF_PLANT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1124,NAVY_BASE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1125,BOMBAY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1126,PANNO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1127,NEW_IMPERIAL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1128,DROP3,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1129,PREUTT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1130,MALL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1131,CALEXICO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1132,SUPERSTITION,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1133,ANZA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1134,SALTON_CITY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1135,DIXIELAND_PRISON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1136,CENTRAL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1137,REDONDO_GENERATION,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0154,25,
1138,NORTH_BRAWLEY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1139,CORREON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1140,EDOM,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1141,FRANCIS_WAY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1142,JEFFERSO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1143,BIG_BEAU,Yes,Yes,NULL,Inside,No,NULL,No,0261,53,
1144,MONROE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1145,NEW_JACKSON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1146,LA_QUINTA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1147,NORTH_VIEW,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1148,SHIELDS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1149,THADDEUS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0243,21,
1150,ALISA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5237,39,
1151,SAN_FELIPE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1152,AVE_48,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1153,AVE_52,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
1154,SAN_JUAN_CAPISTRANO,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1155,LINE_13833_TAP,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1156,HARPER_LAKE,No,No,NULL,Inside,Yes,NULL,Yes,8160,22,
1157,GLENIVY,No,No,NULL,Inside,Yes,NULL,Yes,8152,45,
1158,SUNWARD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,299,52,
1159,GOLDSTONE,No,No,NULL,Inside,Yes,NULL,Yes,8154,22,
1160,TIPPECANOE,No,No,NULL,Inside,Yes,NULL,Yes,5637,38,
1161,DESERT_OUTPOST,No,No,NULL,Inside,Yes,NULL,Yes,8136,10,
1162,PALM_SPRINGS,No,No,NULL,Inside,Yes,NULL,Yes,8124,10,
1163,SIXTEENTH_ST,No,No,NULL,Inside,Yes,NULL,Yes,8239,50,
1164,LAWNDALE,No,No,NULL,Inside,Yes,NULL,Yes,5238,14,
1165,LUNAR,No,No,NULL,Inside,Yes,NULL,Yes,2270,50,
1167,BEAUMONT,No,No,NULL,Inside,Yes,NULL,Yes,5605,50,
1168,AMBOY,No,No,NULL,Inside,No,NULL,Yes,8103,10,
1200,BATIQUITOS,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1201,CANNON,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1202,CAPISTRANO,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1203,CARLTON_HILL,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1204,CHICARITA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1205,DOUBLETT,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1207,FRIARS,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1208,GRANT_HILL,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1209,LAGUNA_NIGUE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1210,LOS_COCHES,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1211,MARGARITA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1214,PALOMAR_AIRP,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1216,PICO_SDGE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1217,PROCTOR_VALL,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1218,RANCHO_MV,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1219,SAN_MATEO,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1220,SANTEE_SDGE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1221,SHADOWRIDGE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1225,TELEGRAPH_CA,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1226,TRABUCO,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1227,AIRPORT,No,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
1229,FAIRFAX_LDWP,No,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
1230,GRAMERCY,No,No,NULL,Inside,Yes,NULL,Yes,NULL,64,
1231,HALLDALE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,64,
1232,HARBOR,No,No,NULL,Inside,Yes,NULL,Yes,NULL,64,
1233,HOLLYWOOD,No,No,NULL,Inside,Yes,NULL,Yes,NULL,64,
1236,VALLEY_LDWP,No,No,NULL,Inside,Yes,NULL,Yes,NULL,64,
1237,WILMINGTON,No,No,NULL,Inside,Yes,NULL,Yes,NULL,64,
1238,BATIQ_TAP,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1239,DOUBLET_TAP,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1240,LAGUNIG_TAP,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1241,TALEGA_TAP,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1242,MIGUEL_TAP,No,No,NULL,Inside,Yes,NULL,Yes,NULL,67,
1243,GRAMERCY_TAP,No,No,NULL,Inside,Yes,NULL,Yes,NULL,64,
1244,HALLDALE_TAP,No,No,NULL,Inside,Yes,NULL,Yes,NULL,64,
1300,RECTIFIER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8357,45,
1301,DOWNEY,No,Yes,NULL,Inside,Yes,NULL,Yes,5820,6,
1302,DAISY,No,Yes,NULL,Inside,Yes,NULL,Yes,5766,20,
1331,LUNADA,No,No,NULL,Inside,Yes,NULL,Yes,5255,25,
1332,HUNTINGTON_PARK,No,Yes,NULL,Inside,Yes,NULL,Yes,5728,26,
1361,DOHENY,No,Yes,NULL,Inside,Yes,NULL,Yes,5209,24,
1362,POMONA,No,No,NULL,Inside,Yes,NULL,Yes,5627,8,
1363,PEARL,No,Yes,NULL,Inside,Yes,NULL,Yes,5224,24,
1364,PALOS_VERDES,No,Yes,NULL,Inside,Yes,NULL,Yes,5223,25,
1365,BICKNELL,No,Yes,NULL,Inside,Yes,NULL,Yes,5109,29,
1366,FAIR_OAKS,No,Yes,NULL,Inside,Yes,NULL,Yes,5162,19,
1367,GARVEY,No,Yes,NULL,Inside,Yes,NULL,Yes,5122,29,
1368,ARRO,No,No,NULL,Inside,Yes,NULL,Yes,5602,38,
1391,MAYFLOWER,No,Yes,NULL,Inside,Yes,NULL,Yes,5167,37,
1392,MONROVIA,No,Yes,NULL,Inside,Yes,NULL,Yes,5134,37,
1393,MONETA,No,Yes,NULL,Inside,Yes,NULL,Yes,5218,14,
1394,OCEAN_PARK,No,Yes,NULL,Inside,Yes,NULL,Yes,5221,14,
1395,OLYMPIC,No,Yes,NULL,Inside,Yes,NULL,Yes,5222,14,
1396,SOUTH_GATE,No,Yes,NULL,Inside,Yes,NULL,Yes,5787,26,
1398,BEDFORD,No,Yes,NULL,Inside,Yes,NULL,Yes,5245,24,
1399,GRANADA,No,Yes,NULL,Inside,Yes,NULL,Yes,5126,12,
1401,STODDARD,No,Yes,NULL,Inside,Yes,NULL,Yes,5632,38,
1402,CAMP_10,No,No,NULL,Inside,Yes,NULL,Yes,6116,36,
1403,COFFEE,No,Yes,NULL,Inside,Yes,NULL,Yes,8171,10,
1404,NAVAL_AIR_WEAPON,No,No,NULL,Inside,Yes,NULL,No,NULL,22,
1405,MILITARY,No,No,NULL,Inside,Yes,NULL,Yes,8120,22,
